TP,TM_FC,SEQ,TM_EQK,MSC,MT,LAT,LON,LOC,INT,REM,COR
2,201506081509,70,20150608150100.000,5.5,41.5000,142.0000,일본 아오모리현(혼슈) 아오모리 북동쪽 129km 해역,,국내영향없음.\n위 자료는 일본기상청(JMA) 분석결과임.\n,,=
2,201506101740,71,20150610173300.000,5.6,39.6000,143.7000,일본 이와테현(혼슈) 모리오카 동쪽 218km 해역,,국내영향없음.\n위 자료는 일본기상청(JMA) 분석결과임.\n,,=
2,201506102323,72,20150610225208.000,6.0,-22.4100,-68.3300,칠레 산페드로 드 아타카마 북북서쪽 57km 지역,,국내영향없음.\n위 자료는 미지질조사소(USGS) 분석결과임.\n,,=
2,201506111355,74,20150611134500.000,5.8,39.7000,143.7000,일본 이와테현(혼슈) 모리오카 동쪽 218km 해역,,국내영향없음.\n위 자료는 일본기상청(JMA) 분석결과임.\n,,=
2,201506111402,75,20150611135100.000,5.7,39.6000,143.8000,일본 이와테현(혼슈) 모리오카 동쪽 227km 해역,,국내영향없음.\n위 자료는 일본기상청(JMA) 분석결과임.\n,,=
3,201506170100,76,20150617005506.000,2.1,38.4000,125.6200,황해남도 안악 남동쪽 16km 지역,,피해예상 안됨,,=
3,201506221206,77,20150622120228.000,2.6,35.8500,125.0000,충남 태안군 서격렬비도 남남서쪽 96km 해역,,피해예상 안됨,,=
3,201506221246,80,20150622124447.000,2.2,36.3500,127.2500,충남 공주시 남동쪽 15km 지역,,피해예상 안됨,,=
2,201506232128,82,20150623211900.000,6.9,27.7000,140.3000,일본 도쿄 남쪽 885km 해역,,국내영향없음.\n위 자료는 일본기상청(JMA) 분석결과임.,,=
2,201507031031,83,20150703100700.000,6.5,37.6000,78.2000,중국 호탄 서북서쪽 161km 지역,,국내영향없음\n위 자료는 중국지진국(CEA) 분석결과임.\n,,=
3,201507040853,84,20150704084909.000,2.0,36.3200,128.1600,경북 상주시 남쪽 10km 지역,,피해예상 안됨.,,=
2,201507071422,85,20150707141000.000,6.2,43.7000,147.8000,일본 홋카이도 구시로 동북동쪽 288km 해역,,국내영향없음.\n위 자료는 일본기상청(JMA) 분석결과임.,,=
3,201507081103,86,20150708110146.000,2.0,37.6300,125.8600,인천 옹진군 연평도 동남동쪽 14km 해역,,피해예상 안됨,,=
2,201507100339,87,20150710033300.000,5.8,40.4000,141.6000,일본 아오모리현(혼슈) 아오모리 동남동쪽 86km 지역,,국내영향없음.\n위 자료는 일본기상청(JMA) 분석결과임.,,=
2,201507101324,88,20150710131244.000,7.0,-9.3200,158.4200,솔로몬제도 다달리 남남서쪽 156km 해역,,국내영향없음.\n위 자료는 미지질조사소(USGS) 분석결과임.\n,,=
2,201507130300,89,20150713025200.000,5.7,33.0000,131.9000,일본 오이타현(규슈) 오이타 남동쪽 38km 해역,,국내영향없음.\n위 자료는 일본기상청(JMA) 분석결과임.\n,,=
3,201507141437,90,20150714143434.000,2.5,33.2600,127.0400,제주 서귀포시 성산 남동쪽 20km 해역,,피해예상 안됨,,=
2,201507181141,91,20150718112734.000,7.5,-10.3300,165.2000,솔로몬제도 라타 서북서쪽 81km 해역,,국내영향없음.\n위 자료는 미지질조사소(USGS) 분석결과임.\n,,=
3,201507182118,93,20150718211556.000,2.3,36.0700,128.0800,경북 김천시 남남서쪽 7km 지역,,피해 없을 것으로 예상함,,=
3,201507200135,94,20150720013302.000,2.2,33.2600,127.2100,제주 서귀포시 성산 동남동쪽 34km 해역,,피해 없을 것으로 예상함,,=
3,201507230406,95,20150723040214.000,2.6,33.1800,127.0200,제주 서귀포시 성산 남남동쪽 26km 해역,,피해 없을 것으로 예상함,,=
2,201507280700,96,20150728064126.000,7.0,-2.8000,138.6000,인도네시아 아베푸라 서쪽 221km 지역,,위 자료는 미지질조사소(USGS) 분석결과임.,,=
2,201507291147,97,20150729113557.000,6.2,59.9000,-153.2000,알래스카 앵커리지 남서쪽 233km 지역,,국내영향없음.\n위 자료는 미지질조사소(USGS) 분석결과임\n,,=
3,201507300942,99,20150730093955.000,2.1,35.1800,128.0100,경남 진주시 서쪽 7km 지역,,피해 없을 것으로 예상함,,=
3,201508020001,103,20150802235850.000,2.2,35.3200,127.4500,전남 구례군 북쪽 13km 지역,,피해 없을 것으로 예상함,,=
5,201508020014,103,20150801235850.000,2.2,35.3200,127.4500,전남 구례군 북쪽 13km 지역,,2015년 8월 2일 00시 01분에 발표한 지진의 2차 통보임.,진원시(날짜) 수정\n2015년 8월 2일 → 2015년 8월 1일,=
3,201508020325,104,20150802032234.000,2.1,37.1900,128.4400,강원 영월군 서북서쪽 2km 지역,,피해 없을 것으로 예상함,,=
3,201508031013,105,20150803101124.000,3.7,33.2600,127.0600,제주 서귀포시 성산 남동쪽 22km 해역,,피해 없을 것으로 예상함,,=
2,201508061831,106,20150806182200.000,5.2,36.5000,140.6000,일본 이바라키현(혼슈) 미토 북동쪽 19km 지역,,국내영향없음.\n위 자료는 일본기상청(JMA) 분석결과임.,,=
3,201508121712,107,20150812170951.000,2.0,37.1600,127.5200,경기 이천시 남남동쪽 15km 지역,,피해 없을 것으로 예상함,,=
3,201508121712,107,20150812170951.000,2.0,37.1600,127.5200,경기 이천시 남남동쪽 15km 지역,,피해 없을 것으로 예상함,,=
2,201508132316,108,20150813230803.000,5.5,24.0600,122.4500,대만 타이베이 남동쪽 143km 해역,,국내영향없음\n위 자료는 대만기상국(CWB) 분석결과임.\n,,=
2,201508141350,109,20150814134300.000,5.1,42.8000,143.2000,일본 홋카이도 구시로 서남서쪽 98km 지역,,국내영향없음.\n위 자료는 일본기상청(JMA) 분석결과임\n,,=
3,201508171658,110,20150817165623.000,2.5,37.1800,125.3800,인천 옹진군 연평도 남남서쪽 61km 해역,,피해 없을 것으로 예상함,,=
3,201508230923,112,20150823091949.000,2.1,36.3700,129.7900,경북 영덕군 동쪽 38km 해역,,피해 없을 것으로 예상함,,=
3,201509011357,115,20150901134742.000,2.5,39.0800,126.5300,평안남도 양덕 남남서쪽 17km 지역,,피해 없을 것으로 예상함,,=
2,201509020047,116,20150902002410.000,5.6,31.3500,141.8700,일본 가나가와현(혼슈) 요코하마 남남동쪽 500km 해역,,국내영향없음.\n위 자료는 미지질조사소(USGS) 분석결과임.\n,,=
3,201509030456,117,20150903045339.000,2.9,33.3600,127.1200,제주 서귀포시 성산 동쪽 22km 해역,,피해 없을 것으로 예상함,,=
2,201509162222,118,20150916220900.000,5.5,24.3100,121.8600,대만 타이베이 남남동쪽 86km 해역,,국내영향없음\n위 자료는 대만기상국(CWB) 분석결과임,,=
2,201509170807,119,20150917075426.000,7.9,-31.5000,-71.9000,칠레 산티아고 북북서쪽 246km 해역,,국내영향없음.\n위 자료는 미지질조사소(USGS) 분석결과임.,,=
2,201509170848,120,20150917081842.000,6.4,-31.5900,-71.4300,칠레 산티아고 북북서쪽 219km 지역,,국내영향없음.\n위 자료는 미지질조사소(USGS) 분석결과임.,,=
3,201509181014,122,20150918101255.000,2.1,34.7000,128.7500,경남 통영시 매물도 동북동쪽 17km 해역,,피해 없을 것으로 예상함,,=
2,201509191830,123,20150919180708.000,6.1,-31.1100,-71.6100,칠레 산티아고 북북서쪽 274km 지역,,국내영향없음.\n위 자료는 미지질조사소(USGS) 분석결과임.\n,,=
2,201509221637,124,20150922161259.000,6.1,-31.4800,-71.2000,칠레 산티아고 북북서쪽 225km 지역,,국내영향없음\n위 자료는 미지질조사소(USGS) 분석결과임\n,,=
2,201509261218,127,20150926121735.000,6.2,-30.8200,-71.3900,칠레 산티아고 북북서쪽 300km 지역,,국내영향없음.\n위 자료는 미지질조사소(USGS) 분석결과임.\n,,=
3,201510010924,128,20151001092125.000,2.5,35.7800,129.1400,경북 경주시 남서쪽 9km 지역,,피해 없을 것으로 예상함,,=
3,201510011409,129,20151001140606.000,2.1,35.7800,129.1400,경북 경주시 남서쪽 9km 지역,,피해 없을 것으로 예상함,,=
3,201510011409,129,20151001140606.000,2.1,35.7800,129.1400,경북 경주시 남서쪽 9km 지역,,피해 없을 것으로 예상함,,=
3,201510110059,130,20151011005506.000,2.3,33.2600,127.0500,제주 서귀포시 성산 남동쪽 21km 해역,,피해 없을 것으로 예상함,,=
2,201510172103,131,20151017203309.000,6.0,-25.4800,-64.4400,아르헨티나 엘 갈폰 동남동쪽 24km 지역,,국내영향없음.\n위 자료는 미지질조사소(USGS) 분석결과임.\n,,=
2,201510201840,133,20151020182900.000,5.7,27.4000,140.8000,일본 도쿄 남쪽 900km 해역,,국내영향없음.\n위 자료는 일본기상청(JMA) 분석결과임.\n,,=
2,201510210707,135,20151021065203.000,7.3,-14.8000,167.4000,바누아투 포트빌라 북북서쪽 339km 해역,,국내영향없음.\n위 자료는 미지질조사소(USGS) 분석결과임.,,=
2,201510211513,136,20151021150400.000,5.5,37.3000,141.2000,일본 도쿄 북동쪽 230km 해역,,국내영향없음.\n위 자료는 일본기상청(JMA) 분석결과임.,,=
2,201510211513,136,20151021150400.000,5.5,37.3000,141.2000,일본 도쿄 북동쪽 230km 해역,,국내영향없음.\n위 자료는 일본기상청(JMA) 분석결과임.,,=
2,201510261833,137,20151026180932.000,7.7,36.4600,70.7100,아프가니스탄 카불 북북동쪽 256km 지역,,국내영향없음.\n위 자료는 미지질조사소(USGS) 분석결과임.,,=
3,201510262332,138,20151026232905.000,2.1,34.0900,126.8500,전남 완도군 남남동쪽 26km 해역,,피해 없을 것으로 예상함,,=
3,201510301520,139,20151030151729.000,2.6,35.7500,129.3600,경북 경주시 남동쪽 16km 지역,,피해 없을 것으로 예상함,,=
2,201511020622,140,20151102060942.000,5.9,22.7100,121.6000,대만 타이둥 동쪽 47km 해역,,위 자료는 대만기상국(CWB) 분석결과임.,,=
2,201511041309,141,20151104124415.000,6.3,-8.3500,124.9000,동티모르 딜리 서북서쪽 77km 지역,,국내영향없음.\n위 자료는 미지질조사소(USGS) 분석결과임.,,=
2,201511041309,141,20151104124415.000,6.3,-8.3500,124.9000,동티모르 딜리 서북서쪽 77km 지역,,국내영향없음.\n위 자료는 미지질조사소(USGS) 분석결과임.,,=
2,201511041309,141,20151104124415.000,6.3,-8.3500,124.9000,동티모르 딜리 서북서쪽 77km 지역,,국내영향없음.\n위 자료는 미지질조사소(USGS) 분석결과임.,,=
2,201511071659,142,20151107163142.000,6.8,-30.9100,-71.5400,칠레 산티아고 북북서쪽 295km 지역,,국내영향없음.\n위 자료는 미지질조사소(USGS) 분석결과임.,,=
3,201511132007,143,20151113200433.000,2.2,35.8000,129.4000,경북 경주시 동남동쪽 17km 지역,,피해 없을 것으로 예상함,,=
3,201511140606,144,20151114055100.000,7.0,30.9000,128.7000,일본 가고시마현(규슈) 가고시마 서남서쪽 193km 해역,,이 지진으로 인하여 제주 및 남부 지역 일대에서 지진동이 감지되었음. 위 자료는 일본기상청(JMA) 분석결과임.,,=
2,201511150429,145,20151115042000.000,5.8,31.3000,128.8000,일본 가고시마현(규슈) 가고시마 서남서쪽 170km 해역,,이 지진으로 인하여 제주 지역에서 지진동이 감지되었음. 위 자료는 일본기상청(JMA) 분석결과임,,=
2,201511190348,146,20151119033108.000,7.0,-8.7000,158.7000,솔로몬제도 다달리 남남서쪽 80km 해역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
2,201511201449,147,20151120143200.000,6.0,25.9000,143.4000,일본 도쿄 남남동쪽 1142km 해역,,국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.,,=
3,201511241131,148,20151124112752.000,3.2,35.6700,129.8200,울산 동구 동북동쪽 41km 해역,,피해 없을 것으로 예상함,,=
3,201511241413,149,20151124141001.000,2.4,35.6600,129.8200,울산 동구 동북동쪽 40km 해역,,피해 없을 것으로 예상함,,=
2,201511250808,150,20151125074538.000,7.5,-10.5900,-70.9700,페루 이베리아 서북서쪽 173km 지역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
2,201511261510,152,20151126144518.000,6.4,-9.2200,-71.2700,브라질 타라우아카 남남서쪽 130km 지역,,국내영향없음. \n위 자료는 미지질조사소(USGS) 분석결과임.,,=
2,201512050754,153,20151205072454.000,7.1,-47.7400,85.1800,호주 퍼스 남서쪽 3,124km 해역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,
2,201512071714,155,20151207165007.000,7.2,38.2600,72.7200,타지키스탄 두샨베 동쪽 345km 지역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
2,201512071714,155,20151207165007.000,7.2,38.2600,72.7200,타지키스탄 두샨베 동쪽 345km 지역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
3,201512110127,156,20151211012517.000,2.0,36.9000,126.5800,충남 당진시 서북서쪽 5km 지역,,피해 없을 것으로 예상함,,=
2,201512180508,159,20151218044956.000,6.6,15.8000,-93.5000,멕시코 멕시코시티 남동쪽 719km  지역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
3,201512220435,161,20151222043125.000,3.5,36.0200,126.9500,전북 익산시 북쪽 8km 지역,,이 지진정보는 자동계기분석 결과이며 상세분석 후 변경될 수 있음.\nKBS, MBC, SBS
5,201512221028,162,20151222043125.000,3.9,36.0300,126.9600,전북 익산시 북쪽 9km 지역,,2015년 12월 22일 04시 35분에 발표한 지진의 정밀분석결과 통보임,규모 변경(3.5 => 3.9),=
2,201512260444,163,20151226041447.000,6.2,36.5200,71.1400,아프가니스탄 카불 북동쪽 283km 지역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
2,201601021354,1,20160102132200.000,6.4,44.8100,129.9500,중국 헤이룽장성 무단장시 북동쪽 38km 지역,,국내영향없음. 위 자료는 중국지진국(CEA) 분석결과임.,,=
2,201601040831,2,20160104080520.000,6.8,24.8800,93.6300,인도 임팔 서북서쪽 33km 지역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
2,201601060713,3,20160106070100.000,6.0,22.1000,143.8000,일본 시즈오카현(혼슈) 시즈오카 남남동쪽 1526km 해역,,국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.,,=
3,201601062042,7,20160106203904.000,3.0,36.0100,128.0700,경북 김천시 남쪽 14km 지역,,피해 없을 것으로 예상함,,=
2,201601092321,8,20160109231200.000,5.5,28.1000,129.5000,일본 오키나와현 오키나와 북동쪽 277km 해역,,국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.,,=
2,201601120217,10,20160112021400.000,6.0,44.5000,141.3000,일본 홋카이도 삿포로 북쪽 160km 해역,,국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.,,=
2,201601141236,11,20160114122500.000,6.7,42.0000,142.8000,일본 홋카이도 삿포로 남동쪽 167km 해역,,국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임,,=
2,201601141257,12,20160114122527.000,6.0,-19.8100,-63.3300,볼리비아 라파스 남동쪽 627km 지역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
2,201601210236,15,20160121021300.000,6.4,37.6800,101.6200,중국 칭하이성 하이둥시 북쪽 138km 지역,,국내영향없음. 위 자료는 중국지진국(CEA) 분석결과임.,,=
3,201601230728,17,20160123071401.000,2.4,38.4200,126.2500,황해북도 평산 북서쪽 16km 지역,,피해 없을 것으로 예상함,,=
2,201601241953,18,20160124193030.000,7.1,59.6600,-153.4500,알래스카 앵커리지 남서쪽 261km 해역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
3,201601251842,19,20160125184020.000,2.3,36.2200,128.6900,경북 의성군 남쪽 14km 지역,,피해 없을 것으로 예상함,,=
2,201601301243,21,20160130122500.000,7.0,54.0000,158.7000,러시아 캄차카반도 옐리조보 북북동쪽 92km 지역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
3,201601310307,23,20160131030302.000,2.0,36.9500,129.9200,경북 울진군 동쪽 46km 해역,,피해 없을 것으로 예상함,,=
2,201602021442,25,20160202143200.000,5.7,39.7000,142.9000,일본 이와테현(혼슈) 모리오카 동쪽 149km 해역,,국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.,,=
2,201602022336,26,20160202231922.000,6.8,25.2100,123.5800,대만 타이베이 동쪽 212km 해역,,국내영향없음. 위 자료는 대만기상국(CWB) 분석결과임.,,=
2,201602060518,27,20160206045730.000,6.7,22.9000,120.5000,대만 타이난 동남동쪽 31km 지역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
2,201602101010,28,20160210093305.000,6.3,-30.6300,-71.6200,칠레 라세레나 남남서쪽 87km 지역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
3,201602110604,29,20160211055745.000,3.2,36.2400,127.8100,충북 영동군 북북동쪽 8km 지역,,이 지진정보는 자동계기분석 결과이며 상세분석 후 변경될 수 있음.\nKBS, MBC, SBS
3,201602110620,29,20160211055744.000,3.1,36.2100,127.4800,충남 금산군 북쪽 12km 지역,,2016년 2월 11일 05시 57분에 발표한 지진의 정밀분석결과 통보임(위·경도 및 규모 변경)\n이 지진으로 충청 및 전라 지역에서 지진동이 감지되었음,,=
2,201602121931,30,20160212190224.000,6.5,-9.5900,119.4000,인도네시아 와잉아푸 서쪽 94km 지역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
